"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"4729","RT @PCarterClimate: 2022 RECORD FOSSIL FUEL CO2 EMISSIONS
November 2022 Global Carbon Project's Global Carbon Budget. Details 2022 fossil f…",140,67,0,"en",118,225,NA,"","Peace, love and protest.",FALSE,TRUE
"4730","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",24,600,"https://t.co/3w0NhQqhuZ","","It ain’t what you don’t know that gets you into trouble. It’s what you know for sure that just ain’t so.",FALSE,TRUE
"4731","Get carbon emission reduction credits without any hustle. 

Sign-up for the early access at https://t.co/NJOWEZHQRX 📲

Join us and become part of the Green Evolution! 🌱
.
#solaxygroup #solaxy #carbonfootprint #carbonemissions #reducecarbonemissions #climatechange #sustainable https://t.co/liiBEpi4dJ",276,0,4,"en",2976,2394,"https://t.co/nbhQSEtW0o","San Jose","Solaxy Group Corp. is the lead developer in net-zero carbon projects, specifically investing in projects that generate capital in the form of carbon credits",FALSE,TRUE
"4732","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",28,180,NA,"","",FALSE,TRUE
"4733","RT @OxfordMedic: According to the UN, the #meat and #diary industry is an even greater threat to the planet than fossil fuels.
It also incr…",140,29,0,"en",1092,1550,"https://t.co/xSP3F7TWb1","(Out of) The Meatrix","Storyteller (Writer, poet, amateur singer 🎤), ecofeminist antispeciesist ⓥ🌱, polyglot, art junkie, lifelong learner (NO DMs)

#MeatIsMurderAndASuicide",FALSE,FALSE
"4734","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1039,2644,NA,"Australia","Tradie
           Proud Australian 
🇦🇺",FALSE,TRUE
"4735","RT @DemsAbroadCan: You know how they say we can’t afford to protect our environment? We can’t afford not to! This year's 10 costliest extre…",140,72,0,"en",2614,4935,NA,"Tennessee, USA","Yankee/Rebel w/a Hippy Soul taking the road less traveled. Self-care is essential. “The purpose of our journey is to restore ourselves to wholeness” Debbie Ford",FALSE,FALSE
"4736","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",80,161,NA,"","",FALSE,TRUE
"4737","RT @Oceans_North: The three whale species that live in the #Arctic year-round—narwhals, belugas and bowheads—are particularly at risk from…",139,3,0,"en",67,203,NA,"","...it doesn't matter...",FALSE,FALSE
"4738","RT @UNBiodiversity: DYK seagrasses  🌱 capture carbon 35 times quicker than rainforests? They are one of the most effective solutions in fig…",140,29,0,"en",126,64,"http://t.co/qzxA2hn776","Paris, London, Brussels","Organizational Change. Management coaching and training. Therapy at work. Jin Shin Jyutsu: Japanese harmonization",FALSE,FALSE
"4739","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",3767,4817,"https://t.co/LyHgQ8i872","Carlsbad, CA","2X cancer survivor (thank you blood donors, Dr.s, staff!)
Computer programmer (Owner: https://t.co/sS99XUY9WK)
Author: The Code Killers: (a free pdf on nukes).",FALSE,FALSE
"4740","This list of don’t-go turistic destinations, published by a big media group, would have been an impossibility just a decade ago.

#climatechange #sustainabletourism https://t.co/yShNjRl9c9",188,0,0,"en",1025,398,"https://t.co/sjcPUnFjjn","Barcelona, Spain","Traveling around the Sun at 107.000 Km/h and working at https://t.co/wpG2QK57ih at about the same speed.",FALSE,FALSE
"4741","✨ New #Operations opportunity:
 
💼 Senior Sourcing Manager, Indirect Procurement at
🍀 Stem @stempowered
📍 Remote, United States
 
Apply now!
 
#ClimateChange #ClimateJobs #GreenInfrastructure 

https://t.co/sawvdIeRaX",217,1,1,"en",353,264,"https://t.co/3WlvXbn55V","Find your next Opportunity 👉","#1 Site for Climate and Climate Tech Careers!

Search ➙ Apply ➙ Get Hired & Make a Real Difference

#Climate #ClimateTech #ActOnClimate #ClimateJobs #ActNow",FALSE,TRUE
"4742","New Climate News: 

‘Rank deception’ UN chief slams corporate greenwashing at Cop27

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
https://t.co/8xGybelLU7",219,2,1,"en",90,552,"https://t.co/CmIFtEPgoe","Solana Blockchain","A climate impact organization.",FALSE,TRUE
"4743","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",52,416,NA,"Philadelphia, PA","I blocked cardi b and Meghan the whore because they’re haram and if you have pronouns in your profile or have pride flags please block me as well",FALSE,TRUE
"4744","What can we expect in terms of #climate policy and action in 2023?  How will the ongoing war in #Ukraine and possible recession impact efforts to address #climatechange? This piece looks at those questions https://t.co/ucZymHwuCS",229,3,5,"en",48628,8712,"https://t.co/O0w1JmZP2v","London, England","Financial specialists making climate risk visible to financial markets. #EnergyTransition #Renewables #FossilFuels #StrandedAssets @CarbonBubble@mastodon.energy",TRUE,FALSE
"4745","Pouring the rain and nearly 70 degree day… in January… in central Appalachia. Smh. Climate done changed and I miss winter. #climatechange #ClimateEmergency #ClimateAction #stopfossilfuels https://t.co/WUi7bFfEv8",187,0,1,"en",321,288,NA,"","🏳️‍🌈#Appalachian holler dweller for enviro, social, & econ justice. I don’t owe you a debate on my thoughts, feelings, opinions or facts. #BLM & #LandBack",FALSE,FALSE
"4746","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",869,1061,"https://t.co/bAP0lijpIv","True North Strong And Free","🇨🇦 Oil&Gas Driller & Freedom Loving 🇨🇦 The Canadian Federal Government has ZERO ACCOUNTABILITY #TrudeauMustGo",FALSE,TRUE
"4747","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",80,78,NA,"","",FALSE,TRUE
"4748","RT @realglacier: A new ice free oasis (C) and expansion of Turrent Point Oasis on King George Island, Antarctica due to glacier retreat. In…",140,2,0,"en",4215,4920,"https://t.co/gUE9hyjbas","Wollongong/Dharawal, Australia","@UOW @uowresearch @UOWGC @saef_arc #Antarctic @UOW_CSES @GlobalChangeBio @HomewardBound16  https://t.co/H3zxqXfum7  Dharawal Country Views her own",FALSE,FALSE
"4749","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",1,20,NA,"","",FALSE,TRUE
"4750","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",544,1144,NA,"Canada","",FALSE,TRUE
"4751","Fighting ESG with ESG? Switzerland Wants Tighter Immigration Policies to Spurr Economic Growth, Fight Climate Change

#ESG #climatechange #immigration #Swiss https://t.co/5nAcLjRxlR",181,0,1,"en",10154,623,"https://t.co/zpF74tjVGs","Sedar, probably","Diving deep for investors on the Canadian markets, focused on #cannabis #tech #preciousmetals #mining + more.

Not a recommendation to buy or sell securities.",FALSE,FALSE
"4752","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",25,21,NA,"","truth",FALSE,TRUE
"4753","Assessment of #SpatioTemporal Empirical #Forecasting Performance of #Future #Shoreline Positions [#remotesensing]
https://t.co/YyvNEMmNbf
#GIS #spatial #mapping #coastal #erosion #geomorphology #delta #Bangladesh #climatechange #planning #hydrology #water #Landsat #model #risk",277,2,1,"en",1659,2362,"https://t.co/yTL24Hwhq3","Denver, CO","Personal Account, All Views My Own | Spatial Data Scientist/Researcher | #spatial #GIS #water #hydrology #AllDataIsSpatial #KiwiInColorado",FALSE,FALSE
"4754","Due to #climate change, we could lose #chocolate by 2040. The chocolate tree grows only in a narrow strip along the equator between 20º north and south latitude, where the climate is quite warm and humid.

Из-за изменения климата мы можем лишиться шоколада к 2040

#climatechange https://t.co/dS6nem1EQJ",279,3,18,"und",377,563,NA,"","ООН без цензуры: внутри и снаружи~UN inside reported from outside.
Intl affairs,human rights,science,climate,nature,history. Some pics not mine,4attribute plsDM",FALSE,TRUE
"4755","Check this out:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/fZDgK4iQAV",205,0,1,"en",890,992,"https://t.co/atjXpYNOaz","Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE,TRUE
"4756","RT @PCarterClimate: WORST EVER DROUGHT HORN OF AFRICA
 (NASA Dec 2022)
Global warming, Indian Ocean warming, &amp; La Niña  4 dry rainy seasons…",144,106,0,"en",1634,1004,NA,"Fort William, Scotland","Motorbikes Series 2a owner new life living in Scotland :-)🏍️💨 💙",FALSE,TRUE
"4757","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",66,163,NA,"","",FALSE,TRUE
"4758","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1312,301,NA,"Post México ","🐲🦅🐙💣🪖🧘‍♂️🦑👽🐍",FALSE,TRUE
"4759","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",236,582,NA,"","Optimist",FALSE,TRUE
"4760","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",1634,1004,NA,"Fort William, Scotland","Motorbikes Series 2a owner new life living in Scotland :-)🏍️💨 💙",FALSE,TRUE
"4761","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",966,394,NA,"Ontario","🇨🇦 I support no party other than truth.  Canadian citizen. “Extremist” according to fancy socks 🇨🇦. #patriotswithoutborders. #trudeaumustgo",FALSE,TRUE
"4762","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",1503,1601,NA,"Canada / USA ","I love my Alberta. I love my Canada 🇨🇦 #FreeSpeech",FALSE,TRUE
"4763","RT @PAGreenbuilding: Composting 101: Tips for Everyday #Composting at Home (You Can Do It!) https://t.co/AVVtSn5vYm #composting #compost #w…",140,27,0,"en",321,170,"https://t.co/3yzNeVeS1l","Florida, USA","A companion Twitter to the Florida Green Building Group on Rate It Green, helping Floridian green builders and organizations share events, news and information!",FALSE,FALSE
"4764","Spurring Ocean Research with Open Data
Ocean data abound, but accessing them is a challenge, making tackling #climatechange difficult. One nonprofit is trying to compile them.  @HubOcean_ 

Read news:
https://t.co/KN9UD68hc8
via @AGU_Eos https://t.co/71TemybPS7",237,1,2,"en",9595,6934,"https://t.co/WFyboc3JIg","","IUCN Red List of Ecosystems compiles information on the state of the world’s ecosystems at different geographic scales to assess the risk of ecosystem collapse.",FALSE,FALSE
"4765","@TimelineCR7 @marca #climatechange",34,0,0,"und",1615,1297,NA,"Kenya","I love discussing health, tech, and self-improvement. Follow me as I explore these topics and reflect on life.",FALSE,TRUE
"4766","In 2015, China pledged to provide US$3.1 billion worth of #finance through the South-South #Climate Cooperation Fund. So far, only 6% of that goal has been delivered. https://t.co/XNXhxXVsfV @e3g @SCMPNews #energytransition #LossAndDamage #climatefinance #NetZero #climatechange",278,0,0,"en",11886,3765,"http://t.co/VQkHuGcdcu","London","Environmentalist. Chairman & Founding Director of @E3G. Particularly active on energy & climate issues. Prominent critic of government nuclear power policy.",FALSE,FALSE
"4767","#Climatechange means summers are hotter than ever &amp; more people are developing heat-related illnesses, especially vulnerable children, older adults, those w/ chronic illness &amp; without homes &amp; LMI households. Air conditioning has become essential.

https://t.co/gXVFTXNLDs",283,0,0,"en",239,818,"https://t.co/OpN4OdFaVE","United States","Get the latest news and info about HomeServe activities around the U.S.  Visit @HomeServeUSA for household tips and questions about your service plan.",FALSE,FALSE
"4768","RT @UMDscience: #ClimateChange has made food production increasingly difficult – a study led by @UMDCBMG's Zhongchi Liu aimed to find out m…",140,3,0,"en",88,33,"https://t.co/IgF3ccISpl","College Park, MD","The official feed for the @UofMaryland Department of Cell Biology and Molecular Genetics. RTs ≠ endorsements",FALSE,TRUE
"4769","RT @A_W_Global: Here’s what USV plans to do in 2023 with its $200M climate fund 

@CrikeyCroydon @GraphsAndCharts @imuhire1984 @Rise4Climat…",140,1,0,"en",1480,3686,"https://t.co/s3NgHc57M5","HN","Computer and Systems Engineer, IT Project Manager, Information Security Advisor. @HondurasIpms",FALSE,FALSE
"4770","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",63,152,NA,"Bank owned America since 1931","How do all you vaccine nazi’s feel now?",FALSE,TRUE
"4771","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",300,1534,NA,"","",FALSE,TRUE
"4772","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",22,94,NA,"Grande Prairie,AB. Canada","Love sports swim biking camping. Trade stocks options.Like what other people do",FALSE,FALSE
"4773","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",1221,378,NA,"Alberta, Canadian Rockies","ᑕ𝒶𝓃𝒶𝒹𝒶 𝒾𝓈 卄ℴ𝓂ℯ ✿  🇨🇦 
☞ ɴᴏ ᴅᴍs ✿ ✺ ✼",FALSE,FALSE
"4774","RT @PCarterClimate: 2022 RECORD FOSSIL FUEL CO2 EMISSIONS
November 2022 Global Carbon Project's Global Carbon Budget. Details 2022 fossil f…",140,67,0,"en",1473,4998,NA,"Durham, England, UK, EU till I","MSc Computer-Based Info Systems graduate, Computer Technician, interested in .NET, programming, Eurovision fan. RT s may mean anything.",FALSE,FALSE
"4775","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",246,308,NA,"","Truthseeker",FALSE,TRUE
"4776","I implore anyone who hasn't seen #2022fromspace tonight on @Channel4, please catch it on #All4.

Well done to everyone involved at @AtlanticProds. An amazing documentary. 👏

P.S. To any #climatechange deniers... evidence trumps conspiracy theories. https://t.co/lWsFcY7dAF",248,0,1,"en",65,366,NA,"Huddersfield, U.K.","🏴󠁧󠁢󠁥󠁮󠁧󠁿🇨🇵🚹   -||-   PSN/Discord/Twitch/YT: xyopic   -||-   All views are my own",FALSE,TRUE
"4777","RT @UNBiodiversity: 🌳🌲 Forests can help humanity adapt to #climatechange.

Read more about a new 
@FAO report on forest-based adaptation:…",138,51,0,"en",126,64,"http://t.co/qzxA2hn776","Paris, London, Brussels","Organizational Change. Management coaching and training. Therapy at work. Jin Shin Jyutsu: Japanese harmonization",FALSE,FALSE
"4778","RT @MPHoogeveen: Great honor to be interviewed by @sohnsukhee, one of the most influential media figures in South Korea.

We spoke about #N…",140,5,0,"en",177,80,NA,"","",FALSE,TRUE
"4779","RT @PCarterClimate: EUROPE UNPRECEDENTED INSANE NEW YEAR 
HEAT WAVE 
https://t.co/JEy1kOvC7g
#heat #globalwarming #climatechange https://t.…",140,71,0,"en",1634,1004,NA,"Fort William, Scotland","Motorbikes Series 2a owner new life living in Scotland :-)🏍️💨 💙",FALSE,TRUE
"4780","RT @PCarterClimate: ACCELERATING CATASTROPHIC OCEAN WARMING
Oceanic warming pervasive, surface to abyssal long-term trend accelerating.Decr…",140,113,0,"en",1634,1004,NA,"Fort William, Scotland","Motorbikes Series 2a owner new life living in Scotland :-)🏍️💨 💙",FALSE,TRUE
"4781","RT @AllanMargolin: #Climatechange affects brown bears' hibernation 

https://t.co/1BntL1tEFk

@gezgintrk @Annimallover @TruthBlueIn @Resist…",140,9,0,"en",24926,24604,"http://t.co/dB46BB734Q","Tucson, Az.","Follow on Instagram: Samson_Speaks
Author, Artist, Pet Psychic, Medium. https://t.co/4ywyyJPXsA 
https://t.co/RfDWNoJ8bl  2 book session",FALSE,FALSE
"4782","@WeRCarbonHappy We have tendancy to look only on our door step. #climatechange #sustainabliily",94,0,0,"en",186,625,NA,"Liverpool, England","An ideas factory. Love my city, YNWA. 83 countries and counting...",FALSE,TRUE
"4783","How it started.
How it's going.

That wasn't a #CovidVaccine you injected; it was a bioweapon created by #BillGates for #HumanDepopulation to achieve faulty Malthusian #ClimateChange goals. You are the #NetZero Carbon they want to get rid of. #FauciFiles proves this statement. https://t.co/ap0SmXp3VM",277,1,3,"en",553,1240,NA,"The Continental","Came back to check out what Elon has done with the asylum. Political compass = Center/Up/Common Sense #Carnivore🥩 #GenX #TrudeauMustGo #Winnipeg #PureBlood 🩸",FALSE,TRUE
"4784","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",590,492,NA,"","",FALSE,TRUE
"4785","RT @PRiMOhui: Happening next week! The Hawaii Climate Week will highlight the state’s #ClimateChange initiatives and its many partners. Lea…",140,2,0,"en",455,1194,"https://t.co/6RbJfrG2qO","San Francisco, CA","Western States PEHSU- training, consultation, & education. || Best practices & equity for reproductive & children’s environmental health. || @UCSF @UCSFMed",FALSE,TRUE
"4786","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",92,53,NA,"","",FALSE,TRUE
"4787","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",151,626,NA,"Vancouver BC","",FALSE,TRUE
"4788","RT @Botanical_: *#AJB Accepted Article*

Climate warming causes photobiont degradation &amp; C starvation in a boreal climate sentinel #lichen…",143,7,0,"en",574,166,NA,"","biologist interested in cellular integration",FALSE,TRUE
"4789","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",57,152,NA,"Harrisburg, PA","Machinist, designer, musician, music producer, adventurer, and lover of life!  Still lot's to do in this life!  Thanks Elon for this free speech platform!!!",FALSE,TRUE
"4790","Governement is there to confirm #ClimateChange was at fault 👍 https://t.co/Asa35nBS5F",61,0,0,"en",558,1140,NA,"","🇺🇸🇺🇸LBGT (Lets Go Brandon Team)🇺🇸🇺🇸",FALSE,TRUE
"4791","#Robots in the process to make the earth greener https://t.co/Lmb84eF0PL #aiinclimatechange #climatechange #environmentnews #aiinenvironment #unescoai #artificialintelligence",174,0,0,"en",819,10,"https://t.co/6hGo3TuTEM","India","ABT LIVE covers breaking news, and the latest news in politics, sports, business & cinema. Follow us & stay ahead!
📧  contact@abtlive.com",FALSE,TRUE
"4792","Bad News: Study Links #ClimateChange to Gun Violence

https://t.co/77v3qUje10

@StrictlyChristo @bdk1521 @Frances_Fisher @d1Vinman @romanticskeptc @SoCalWoman @VeraHiggs @pesterplarson3 @GilpinPeri @TobyBerry6325 @ShawnInArizona @ATinsworth @air_samurai @Numbers28 @karen3678",275,2,4,"en",36777,18552,"https://t.co/uUbYZOjQbg","NYC USA","Husband, Dad. Creator of I ♥ Climate Scientists, Climate Nexus Hot News. Former EDF Media Dir. & ABC Political Prod. AOMO. RT's ≠ endorsements",FALSE,TRUE
"4793","RT @ipfconline1: #AI tool predicts Arctic sea ice loss caused by #ClimateChange 

https://t.co/5YbuCGPuaA

#MachineLearning #DeepLearning #…",140,4,0,"en",435,2070,NA,"CCU. México, Puebla, Puebla","CONGRESO NACIONAL DE ENLACE TECNOLÓGICO DE LA FACULTAD DE CIENCIAS DE LA COMPUTACIÓN #FCC
BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA #BUAP",FALSE,TRUE
"4794","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",54,56,NA,"United States","""You will not be punished for your anger, you will be punished by your anger. 🇺🇸🇺🇸🇺🇸",FALSE,TRUE
"4795","RT @thinkers360: Top 50 Global Thought Leaders and Influencers on Climate Change 2022 https://t.co/ttjLmAzrej 

Feat.@TomRaftery @THEnergyN…",140,8,0,"en",10101,4502,"https://t.co/nYSPOGmDkU","Forest of Bowland, Lancs, UK","Regenerative Provocateur @ Fairsnape, VP LFEurope, FRSA, RegenNotes, RegenPlaybook, Zoom Regenerative, FutuREstorative | cycling outdoors nature | Born 314.7",FALSE,FALSE
"4796","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",6,38,NA,"","",FALSE,TRUE
"4797","Thousands of records shattered in historic winter warm spell in Europe
#climate #climatechange #weather #ClimateEmergency #BREAKING #news #BreakingNews 
https://t.co/ZJ8UvIhvJH",176,0,0,"en",5028,5121,NA,"United States","Award Winning Journalist | Truth Seeker | Lie Slayer | Defending Democracy Daily | Appreciate a Follow 
Interests: #BreakingNews #Breaking #Ukraine #Russia #USA",FALSE,TRUE
"4798","Here’s what USV plans to do in 2023 with its $200M climate fund 

@CrikeyCroydon @GraphsAndCharts @imuhire1984 @Rise4Climate @Jerrychakuya @AnnieMccann36 @RogerSt47838947 

https://t.co/u1qzp5T0so via @techcrunch 

#environment #climatechange #globalwarming #climatecrisis",272,1,0,"en",27088,5089,NA,"Ontario, Canada","Animal Warriors Global is dedicated to the welfare of ALL animals globally. Sharing news of Animals, Vegans and Climate Change from all over the globe.",FALSE,FALSE
"4799","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",1532,4004,NA,"Earth","❤&🕊",FALSE,TRUE
"4800","RT @HomeWildlife: Research confirms what we already knew: it is far more important to conserve old trees than plant new ones. New trees tak…",140,2,0,"en",51,84,NA,"","Biological recorder, volunteer at the Natural History Museum, beekeeper, 
LR L3 air scenting dog handler 
trailing dog handler
https://t.co/ZMd62Qpsjs.(Hons) A.R.C.S Zoology",FALSE,TRUE
"4801","The future won't be rosy when it comes to #ClimateChange and as Australia oscillates between La Niña and El Niño - between flooding rains and droughts.

Neither phase is likely to be mild - the trend points towards severe extremes.

https://t.co/kknozfx3fl",256,3,5,"en",1824,1662,NA,"Melbourne, AU","Now is the time to be disruptive - to be silent is to be complicit! ✊",FALSE,TRUE
"4802","RT @BelvyBenjamin: #WEF #climatechange #GretaThunberg #AndrewTatereleased #NewWorldOrder #pureblood #Pfizer #pfizerdocuments #PfizerBioNTec…",140,58,0,"und",8,73,"https://t.co/YNxUsFsgNk","","Just a master piece trying to master my peace🪷🧘🏽‍♀️🪷",FALSE,TRUE
"4803","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",228,588,NA,"Toronto, Canada","",FALSE,TRUE
"4804","#globalwarming striking #florida as we swell to 10 degrees above normal here in #tampa, the hotspot in the nation. Stop eating those cows! #climatechange https://t.co/z7JIVEuaGZ",153,0,0,"en",85,59,NA,"Florida","Pro America 🇺🇸 and common sense. Toxic male. Lover of animals and the financial markets. Analyst of 18 years. Trolling is fun.",FALSE,TRUE
"4805","RT @PCarterClimate: ACCELERATING CATASTROPHIC OCEAN WARMING
Oceanic warming pervasive, surface to abyssal long-term trend accelerating.Decr…",140,113,0,"en",1531,2609,NA,"Boston Berkeley Florence","MS Tel&EE Eng #Founder #CTO #hackebike #Technologist #Strategist #Mobile #startup #entrepreneur #maker #3Dprint #IoT #crypto #blockchain #snowboarder",FALSE,FALSE
"4806","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",898,928,NA,"","business owner, family man, trying to survive this madness",FALSE,TRUE
"4807","RT @sophiadahl1: 1/2
Those “convenient” sounding “15 minute walkable cities” are euphemisms for cont@inment zones‼️‼️

Many homes will soon…",140,131,0,"en",66,81,"http://t.co/ZmC1u371CR","","",FALSE,FALSE
"4808","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",3239,5008,NA,"1984","Analyst/AI/Quantum theory and grifter (allegedly). UK/US interests, mostly.",FALSE,TRUE
"4809","RT @MandaS2021: Check out our recent paper: Is the Longue Durée a Legal Argument?: Understanding Takings Doctrine in Climate Change and Set…",140,1,0,"en",545,1317,NA,"England","The day's pallor is tinged with gold, walk empty-handed, for wise is the man who contents himself with the spectacle of the world",FALSE,TRUE
"4810","Micro-forestry: How Nature Can Be Used To Fight Urban Pollution
#World #Environment #ClimateChange #ClimateAction #GreenCities #MiyawakiMethod #Miyawaki #Reforestation #Rewilding #Sustainability #MicroForesty #Nature #UrbanPollution 
https://t.co/BlyEb8F7Uu",257,0,1,"en",189,2274,"https://t.co/XP3ViiMLTy","Tio’tia:ke (Montreal)","Pictures, Digital News and Media! Sign up for our newsletter: https://t.co/XvCxetOFfw",FALSE,TRUE
"4811","RT @vettimesuk: #LibDem parliamentary candidate Danny Chambers wants to see more people from scientific backgrounds elected to Parliament.…",139,8,0,"en",350,199,NA,"United Kingdom","Explorer, photo taker, knitter, mum, silence seeker, vet diversifer 🩺💚🇪🇺 | Cardiology Clinician with HS Cardiology | personal Insta ginger_charlie | she/her",FALSE,TRUE
"4812","#god #gog #magog #yecuc #mecuc #zulkarnain #Allah #quran #religion #faith #bible #scripture #jewish #christian #prophet #science #globalwarming #jesus #moses #muhammad #hereafter #apocalypse #resurrection #judgement #muslim #islam #book #GogOfMagog #sea #climatechange #sealife https://t.co/YTBnGfg0Cv",277,0,0,"und",20,21,"https://t.co/nElu1Qg0yY","","Sen kimin Hızır'ısın senin Hızır'ın kim Hayatta hiçbir şey tesadüf değildir ve Ey Ye'cuc Me'cuc! İnsanoglu seni çağırıyor kitaplarının yazarı.",FALSE,TRUE
"4813","Sven’s Solar News Today:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/Nx2qq8gTa8",214,0,2,"sv",890,992,"https://t.co/atjXpYNOaz","Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE,TRUE
